"argomento_normalizzato","lemma_normalizzato","occorrenze_lemma","chiave_semantica","varianti_nella_chiave_semantica","macrocategoria","occorrenze_macrocategoria","esito_revisione","blocco_principale","testo_originale","azione_editoriale","gruppo_editoriale","tipo_accorpamento","occorrenze_gruppo_editoriale","tipo_indicatore","natura","occorrenze_in_slide_distinte","area","codice_blocco","titolo_blocco","file","numero_slide","titolo_slide","stato_verifica_contenuto","data_verifica_contenuto","hash_verifica_contenuto","riferimento"
"dimensione del testo","dimensione del testo","1","dimension test","1","tipi di dato","81","voce specifica di macrocategoria","PR01.02 · Dati e codifica","Dimensione del testo","rimandare al blocco principale","macrocategoria: tipi di dato","macrocategoria","64","titolo_h3","contenuto","1","Smartphones","SM10","Accessibilità e uso pratico","sm10-accessibilita-uso-pratico.html","3","Testo e contrasto","non verificata","","","sm10-accessibilita-uso-pratico.html#slide-3"
"dimensioni e didascalia","dimensioni e didascalia","1","didascali dimension","1","accessibilita digitale","11","voce specifica di macrocategoria","SM10 · Accessibilità e uso pratico","Dimensioni e didascalia","rimandare al blocco principale","macrocategoria: accessibilita digitale","macrocategoria","8","titolo_h3","contenuto","1","Suite Ufficio","SU02.03","Word: impaginare e revisionare","su02-03-word-impaginare-revisionare.html","7","Immagini, didascalie e accessibilità","non verificata","","","su02-03-word-impaginare-revisionare.html#slide-7"
"dipende dal dispositivo","dipende dal dispositivo","1","dipend dispositiv","1","","0","voce specifica autonoma","","Dipende dal dispositivo","mantenere autonoma","lemma: dipende dal dispositivo","voce autonoma o già distinta","1","etichetta","contenuto","1","Reti e Web","RW02.03","Gestire e Archiviare Contenuti","rw02-03-contenuti.html","4","Come si visualizzano i contenuti","non verificata","","","rw02-03-contenuti.html#slide-4"
"dipendenza digitale","dipendenza digitale","1","digital dipendenz","1","","0","voce specifica autonoma","","dipendenza digitale","mantenere autonoma","lemma: dipendenza digitale","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW03.02","Tecnologia e Società","rw03-02-societa.html","5","Quando l'uso diventa incontrollato","non verificata","","","rw03-02-societa.html#slide-5"
"dipendenza e identita","dipendenza e identita","1","dipendenz ident","1","","0","voce specifica autonoma","","🧠 Dipendenza e identità","mantenere autonoma","lemma: dipendenza e identita","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Reti e Web","RW03.03","VR, AR e Metaverso","rw03-03-vr-ar.html","14","Cosa rende il metaverso utile","non verificata","","","rw03-03-vr-ar.html#slide-14"
"dipendenza e social","dipendenza e social","1","dipendenz social","1","","0","voce specifica autonoma","","Dipendenza e social","mantenere autonoma","lemma: dipendenza e social","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Smartphones","SM09","Benessere digitale","sm09-benessere-digitale.html","8","Dipendenza e social","non verificata","","","sm09-benessere-digitale.html#slide-8"
"dipendenze e build","dipendenze e build","1","build dipendenz","1","","0","voce specifica autonoma","","Dipendenze e build","mantenere autonoma","lemma: dipendenze e build","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR04.01","L'editor e Git","pr04-01-editor-codice.html","11","Decidere cosa non versionare","non verificata","","","pr04-01-editor-codice.html#slide-11"
"direzione","direzione","1","direzion","1","","0","voce specifica autonoma","","Direzione","mantenere autonoma","lemma: direzione","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR02.01","Introduzione a Scratch","pr02-01-introduzione.html","9","Sprite e stato","non verificata","","","pr02-01-introduzione.html#slide-9"
"diritti","diritti","1","diritt","1","","0","voce specifica autonoma","","Diritti","mantenere autonoma","lemma: diritti","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Intelligenza Artificiale","IA01","Concetti generali","ia01-concetti-generali.html","32","IA come strumento , non scorciatoia","non verificata","","","ia01-concetti-generali.html#slide-32"
"diritti durante l'archiviazione","diritti durante l'archiviazione","1","archivizion diritt durant l","1","","0","voce specifica autonoma","","Diritti durante l’archiviazione","mantenere autonoma","lemma: diritti durante l'archiviazione","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Reti e Web","RW02.03","Gestire e Archiviare Contenuti","rw02-03-contenuti.html","27","Diritti durante l’archiviazione","non verificata","","","rw02-03-contenuti.html#slide-27"
"diritti e provenienza","diritti e provenienza","1","diritt provenienz","1","","0","voce specifica autonoma","","⚠️ Diritti e provenienza","mantenere autonoma","lemma: diritti e provenienza","voce autonoma o già distinta","1","etichetta","contenuto","1","Intelligenza Artificiale","IA05","Strumenti gratuiti online","ia05-strumenti-gratuiti.html","5","Generare immagini","non verificata","","","ia05-strumenti-gratuiti.html#slide-5"
"diritto all'oblio","diritto all'oblio","1","all diritt obli","2","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","Diritto all'oblio","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","grassetto","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","3","GDPR: i tuoi diritti digitali","non verificata","","","sd03-privacy.html#slide-3"
"diritto d'immagine","diritto d'immagine","1","d diritt immagin","1","","0","voce specifica autonoma","","Diritto d'immagine","mantenere autonoma","lemma: diritto d'immagine","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Smartphones","SM08","Fotocamera e contenuti","sm08-fotocamera-contenuti.html","12","Diritto d'immagine","non verificata","","","sm08-fotocamera-contenuti.html#slide-12"
"diritto di accesso","diritto di accesso","1","access diritt","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","Diritto di accesso","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","grassetto","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","3","GDPR: i tuoi diritti digitali","non verificata","","","sd03-privacy.html#slide-3"
"diritto di accesso gdpr","diritto di accesso gdpr","1","access diritt gdpr","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","Diritto di accesso GDPR","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","titolo_h3","contenuto","1","Sicurezza Digitale","SD05","Assessment, Compliance e Dati Personali","sd05-assessment.html","10","Riprendere il controllo dei dati","non verificata","","","sd05-assessment.html#slide-10"
"diritto di opposizione","diritto di opposizione","1","diritt opposizion","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","Diritto di opposizione","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","grassetto","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","3","GDPR: i tuoi diritti digitali","non verificata","","","sd03-privacy.html#slide-3"
"diritto di rettifica","diritto di rettifica","1","diritt rettific","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","Diritto di rettifica","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","grassetto","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","3","GDPR: i tuoi diritti digitali","non verificata","","","sd03-privacy.html#slide-3"
"disabilita motorie","disabilita motorie","1","disabil motori","1","accessibilita digitale","11","voce specifica di macrocategoria","SM10 · Accessibilità e uso pratico","Disabilità motorie","rimandare al blocco principale","macrocategoria: accessibilita digitale","macrocategoria","8","titolo_h3","contenuto","1","Reti e Web","RW03.02","Tecnologia e Società","rw03-02-societa.html","8","Progettare per tutti","non verificata","","","rw03-02-societa.html#slide-8"
"disabilita uditive","disabilita uditive","1","disabil uditiv","1","accessibilita digitale","11","voce specifica di macrocategoria","SM10 · Accessibilità e uso pratico","Disabilità uditive","rimandare al blocco principale","macrocategoria: accessibilita digitale","macrocategoria","8","titolo_h3","contenuto","1","Reti e Web","RW03.02","Tecnologia e Società","rw03-02-societa.html","8","Progettare per tutti","non verificata","","","rw03-02-societa.html#slide-8"
"disabilita visive","disabilita visive","1","disabil visiv","1","accessibilita digitale","11","voce specifica di macrocategoria","SM10 · Accessibilità e uso pratico","Disabilità visive","rimandare al blocco principale","macrocategoria: accessibilita digitale","macrocategoria","8","titolo_h3","contenuto","1","Reti e Web","RW03.02","Tecnologia e Società","rw03-02-societa.html","8","Progettare per tutti","non verificata","","","rw03-02-societa.html#slide-8"
"disattivare","disattivare","1","disattiv","1","applicazioni e software","61","voce specifica di macrocategoria","HS04 · Concetti fondamentali degli OS","disattivare","rimandare al blocco principale","macrocategoria: applicazioni e software","macrocategoria","53","grassetto","contenuto","1","Smartphones","SM04","App e permessi","sm04-app-permessi.html","12","Rimuovere e app predefinite","non verificata","","","sm04-app-permessi.html#slide-12"
"disclaimer e note legali","disclaimer e note legali","1","disclaimer legal note","1","","0","voce specifica autonoma","","Disclaimer e note legali","mantenere autonoma","lemma: disclaimer e note legali","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Reti e Web","RW02.02","La Firma Email","rw02-02-firma.html","14","Disclaimer e note legali","non verificata","","","rw02-02-firma.html#slide-14"
"disco e rete","disco e rete","1","disc rete","1","reti e connettivita","72","voce specifica di macrocategoria","RW01.01 · Reti informatiche e Internet","disco e rete","rimandare al blocco principale","macrocategoria: reti e connettivita","macrocategoria","67","grassetto","contenuto","1","Hardware e Software","HS04","OS: concetti fondamentali","hs04-os-concetti.html","4","Il sistema operativo non è un programma come gli altri","non verificata","","","hs04-os-concetti.html#slide-4"
"disco esterno","disco esterno","1","disc estern","1","","0","voce specifica autonoma","","Disco esterno","mantenere autonoma","lemma: disco esterno","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Reti e Web","RW02.03","Gestire e Archiviare Contenuti","rw02-03-contenuti.html","26","Dove salvare e come ripristinare","non verificata","","","rw02-03-contenuti.html#slide-26"
"disco pieno sistema lento","disco pieno sistema lento","1","disc lent pien sistem","1","","0","voce specifica autonoma","","Disco pieno , sistema lento","mantenere autonoma","lemma: disco pieno sistema lento","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Hardware e Software","HS05","Troubleshooting","hs05-troubleshooting.html","19","Disco pieno , sistema lento","non verificata","","","hs05-troubleshooting.html#slide-19"
"disconnessione e logout","disconnessione e logout","1","disconnession logout","1","","0","voce specifica autonoma","","Disconnessione e logout","mantenere autonoma","lemma: disconnessione e logout","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Reti e Web","RW01.05","Navigare con Spirito Critico","rw01-05-affidabilita.html","22","Disconnessione e logout","non verificata","","","rw01-05-affidabilita.html#slide-22"
"disconnetti dalla rete","disconnetti dalla rete","1","disconnett rete","1","reti e connettivita","72","voce specifica di macrocategoria","RW01.01 · Reti informatiche e Internet","Disconnetti dalla rete","rimandare al blocco principale","macrocategoria: reti e connettivita","macrocategoria","67","grassetto","contenuto","1","Sicurezza Digitale","SD02","Minacce e Vulnerabilità","sd02-minacce.html","17","Sei stato attaccato? Cosa fare","non verificata","","","sd02-minacce.html#slide-17"
"discussione al margine","discussione al margine","1","discussion margin","1","","0","voce specifica autonoma","","discussione al margine","mantenere autonoma","lemma: discussione al margine","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW02.04","Collaborazione Digitale","rw02-04-collaborazione-digitale.html","17","Modifica diretta","non verificata","","","rw02-04-collaborazione-digitale.html#slide-17"
"disegna","disegna","1","disegn","1","","0","voce specifica autonoma","","Disegna","mantenere autonoma","lemma: disegna","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR01.03","Algoritmi e diagrammi di flusso","pr01-03-algoritmi.html","15","Flowgorithm: il diagramma che si esegue","non verificata","","","pr01-03-algoritmi.html#slide-15"
